section	key	srcproj	tgtproj	params
CSV	PROJ4_SPCS_EPSG_nad83.csv:00180	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00181	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00182	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00183	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00184	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00185	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00186	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00187	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00188	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00189	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00190	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00191	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00192	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00193	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00194	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00195	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00196	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00197	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00198	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00199	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00200	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00201	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00202	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00203	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00204	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00205	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00206	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00207	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00208	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00209	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00210	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00211	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00212	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00213	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00214	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00215	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00216	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00217	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00218	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00219	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00220	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00221	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00222	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00223	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00224	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00225	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_EPSG_nad83.csv:00226	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00002	longlat	omerc	alpha,datum,gamma,k,lat_0,lonc,no_defs,no_uoff,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00003	longlat	omerc	alpha,datum,gamma,k,lat_0,lonc,no_defs,no_uoff,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00004	longlat	omerc	alpha,datum,gamma,k,lat_0,lonc,no_defs,no_uoff,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00005	longlat	omerc	alpha,datum,gamma,k,lat_0,lonc,no_defs,no_uoff,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00006	longlat	omerc	alpha,datum,gamma,k,lat_0,lonc,no_defs,no_uoff,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00007	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00008	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00009	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00010	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00011	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00012	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00013	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00014	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00015	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00016	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00017	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00018	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
CSV	PROJ4_SPCS_nad27.csv:00019	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00020	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00021	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00022	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00023	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00024	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00025	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00026	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00027	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00028	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00029	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00030	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00031	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00032	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00033	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00034	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00035	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00036	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00037	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00038	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00039	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00040	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00041	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00042	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00043	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00044	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00045	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00046	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00047	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00048	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00049	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00050	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00051	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00052	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00053	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00054	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00055	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00056	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00057	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00058	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00059	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00060	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00061	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00062	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00063	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00064	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00065	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00066	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00067	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00068	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00069	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00070	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00071	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00072	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00073	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00074	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00075	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00076	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00077	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00078	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00079	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00080	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00081	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00082	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00083	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00084	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00085	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00086	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00087	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00088	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00089	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00090	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00091	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00092	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00093	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00094	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00095	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00096	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00097	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00098	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00099	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00100	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00101	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00102	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00103	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00104	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00105	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00106	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00107	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00108	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00109	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00110	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00111	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00112	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00113	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00114	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00115	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00116	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00117	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00118	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00119	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00120	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00121	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00122	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00123	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00124	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00125	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00126	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00127	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00128	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00129	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00130	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00131	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00132	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00133	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00134	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00135	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00136	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00137	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00138	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00139	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00140	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00141	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00142	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00143	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00144	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00145	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00146	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00147	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00148	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00149	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00150	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00151	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00152	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00153	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00154	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00155	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00156	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00157	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00158	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00159	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00160	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00161	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00162	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00163	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00164	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00165	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00166	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00167	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00168	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00169	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00170	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00171	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00172	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00173	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00174	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00175	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00176	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00177	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00178	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00179	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00180	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00181	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00182	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00183	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00184	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00185	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00186	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00187	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00188	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00189	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00190	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00191	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00192	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00193	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00194	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00195	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00196	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00197	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00198	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00199	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00200	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00201	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00202	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00203	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00204	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00205	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00206	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00207	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00208	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00209	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00210	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00211	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00212	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00213	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00214	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00215	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00216	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00217	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00218	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00219	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00220	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00221	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00222	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00223	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00224	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00225	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00226	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00227	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00228	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00229	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00230	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00231	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00232	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00233	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00234	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00235	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00236	longlat		datum,no_defs,proj
CSV	PROJ4_SPCS_nad27.csv:00237	longlat		datum,no_defs,proj
